,id,negWord,proportion,num_total,embedding_dir,bad,small,dirty,unfriend,far,inconvenient,disappoint,sensitive
5337,122142421,"[""['small', 'old', 'old', 'old', 'old', 'dirty']""]",1.0,1,,,,,,,,,
5338,181757654,"[""['bad', 'disappointed']""]",1.0,1,,,,,,,,,
5339,213012183,"[""['small']""]",1.0,1,,,,,,,,,
5340,48166616,"[""['bad']""]",1.0,1,,,,,,,,,
5341,116648227,"[""['obviously', 'smelly', 'smelly', 'bad', 'obviously']""]",0.5,2,./user_info/116648227.npy,0.7396919912425807,0.4014708148707698,0.7273384246186547,0.6212867244330629,0.4623341650236039,0.6468122495354578,0.5312893412541637,bad
5342,13209307,"[""['small', 'small', 'tiny', 'tiny', 'tiny', 'small']""]",1.0,1,,,,,,,,,
5343,5281500,"[""['small', 'small']""]",1.0,1,,,,,,,,,
5344,29216479,"[""['tiny', 'small']""]",1.0,1,,,,,,,,,
5345,12605152,"[""['small', 'cleaner']""]",1.0,1,,,,,,,,,
5346,44230370,"[""['small', 'dirty', 'dirty']""]",1.0,1,,,,,,,,,
5347,56930019,"[""['noisy', 'noisy']""]",0.5,2,./user_info/56930019.npy,0.4275681699562795,0.5284172874550064,0.6520069019128163,0.7445813962060311,0.43075902646096953,0.7312827958545667,0.45971898058800437,unfriend
5348,32411394,"[""['although', 'small']""]",0.25,4,./user_info/32411394.npy,0.728728001868199,1.3669285200151056,0.6602236458572776,0.7803952721933405,0.8006011098286048,0.6939661510509681,0.7765382406098069,small
5349,93486733,"[""['small', 'noisy']""]",1.0,1,,,,,,,,,
5350,35444364,"[""['however', 'small']""]",0.5,2,./user_info/35444364.npy,0.7761779538737243,1.3304716934860883,0.693418918549399,0.7980954323857687,0.790032758436533,0.7459825171198352,0.7328165374787742,small
5351,5514890,"[""['however', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5352,23366734,"[""['pleased']""]",1.0,1,,,,,,,,,
5353,75589166,"[""['small']""]",1.0,1,,,,,,,,,
5354,139996719,"[""['small', 'small']""]",1.0,1,,,,,,,,,
5355,144070192,"[""['noisy', 'noisy', 'small', 'however']""]",0.5,2,./user_info/144070192.npy,0.4799218994505531,0.7131654514440628,0.60485045759806,0.6920494265743632,0.48591544819127713,0.6717828335864785,0.48667294340859063,small
